ds,INFLOW_STRETCHER_yhat,INFLOW_STRETCHER_yhat_lower,INFLOW_STRETCHER_yhat_upper,Infl_Stretcher_cum_yhat,Infl_Stretcher_cum_yhat_lower,Infl_Stretcher_cum_yhat_upper,INFLOW_AMBULATORY_yhat,INFLOW_AMBULATORY_yhat_lower,INFLOW_AMBULATORY_yhat_upper,Infl_Ambulatory_cum_yhat,Infl_Ambulatory_cum_yhat_lower,Infl_Ambulatory_cum_yhat_upper,Inflow_Total_yhat,Inflow_Total_yhat_lower,Inflow_Total_yhat_upper,Inflow_Cum_Total_yhat,Inflow_Cum_Total_yhat_lower,Inflow_Cum_Total_yhat_upper,INFLOW_AMBULANCES_yhat,INFLOW_AMBULANCES_yhat_lower,INFLOW_AMBULANCES_yhat_upper,Infl_Ambulances_cum_yhat,Infl_Ambulances_cum_yhat_lower,Infl_Ambulances_cum_yhat_upper,FLS_yhat,FLS_yhat_lower,FLS_yhat_upper,CUM_ADMREQ_yhat,CUM_ADMREQ_yhat_lower,CUM_ADMREQ_yhat_upper,CUM_BA1_yhat,CUM_BA1_yhat_lower,CUM_BA1_yhat_upper,WAITINGADM_yhat,WAITINGADM_yhat_lower,WAITINGADM_yhat_upper,TTStr_yhat,TTStr_yhat_lower,TTStr_yhat_upper,TRG_HALLWAY1_yhat,TRG_HALLWAY1_yhat_lower,TRG_HALLWAY1_yhat_upper,TRG_HALLWAY_TBS_yhat,TRG_HALLWAY_TBS_yhat_lower,TRG_HALLWAY_TBS_yhat_upper,reoriented_cum_yhat,reoriented_cum_yhat_lower,reoriented_cum_yhat_upper,reoriented_cum_MD_yhat,reoriented_cum_MD_yhat_lower,reoriented_cum_MD_yhat_upper,QTRACK1_yhat,QTRACK1_yhat_lower,QTRACK1_yhat_upper,RESUS_yhat,RESUS_yhat_lower,RESUS_yhat_upper,Pod_T_yhat,Pod_T_yhat_lower,Pod_T_yhat_upper,POD_GREEN_yhat,POD_GREEN_yhat_lower,POD_GREEN_yhat_upper,POD_GREEN_TBS_yhat,POD_GREEN_TBS_yhat_lower,POD_GREEN_TBS_yhat_upper,POD_YELLOW_yhat,POD_YELLOW_yhat_lower,POD_YELLOW_yhat_upper,POD_YELLOW_TBS_yhat,POD_YELLOW_TBS_yhat_lower,POD_YELLOW_TBS_yhat_upper,POD_ORANGE_yhat,POD_ORANGE_yhat_lower,POD_ORANGE_yhat_upper,POD_ORANGE_TBS_yhat,POD_ORANGE_TBS_yhat_lower,POD_ORANGE_TBS_yhat_upper,POD_CONS_MORE2H_yhat,POD_CONS_MORE2H_yhat_lower,POD_CONS_MORE2H_yhat_upper,POD_IMCONS_MORE4H_yhat,POD_IMCONS_MORE4H_yhat_lower,POD_IMCONS_MORE4H_yhat_upper,POD_XRAY_MORE2H_yhat,POD_XRAY_MORE2H_yhat_lower,POD_XRAY_MORE2H_yhat_upper,POD_CT_MORE2H_yhat,POD_CT_MORE2H_yhat_lower,POD_CT_MORE2H_yhat_upper,POST_POD1_yhat,POST_POD1_yhat_lower,POST_POD1_yhat_upper,VERTSTRET_yhat,VERTSTRET_yhat_lower,VERTSTRET_yhat_upper,RAZ_TBS_yhat,RAZ_TBS_yhat_lower,RAZ_TBS_yhat_upper,RAZ_LAZYBOY_yhat,RAZ_LAZYBOY_yhat_lower,RAZ_LAZYBOY_yhat_upper,RAZ_WAITINGREZ_yhat,RAZ_WAITINGREZ_yhat_lower,RAZ_WAITINGREZ_yhat_upper,AMBVERT1_yhat,AMBVERT1_yhat_lower,AMBVERT1_yhat_upper,AMBVERTTBS_yhat,AMBVERTTBS_yhat_lower,AMBVERTTBS_yhat_upper,QTrack_TBS_yhat,QTrack_TBS_yhat_lower,QTrack_TBS_yhat_upper,Garage_TBS_yhat,Garage_TBS_yhat_lower,Garage_TBS_yhat_upper,RAZ_CONS_MORE2H_yhat,RAZ_CONS_MORE2H_yhat_lower,RAZ_CONS_MORE2H_yhat_upper,RAZ_IMCONS_MORE4H_yhat,RAZ_IMCONS_MORE4H_yhat_lower,RAZ_IMCONS_MORE4H_yhat_upper,RAZ_XRAY_MORE2H_yhat,RAZ_XRAY_MORE2H_yhat_lower,RAZ_XRAY_MORE2H_yhat_upper,RAZ_CT_MORE2H1_yhat,RAZ_CT_MORE2H1_yhat_lower,RAZ_CT_MORE2H1_yhat_upper,PSYCH1_yhat,PSYCH1_yhat_lower,PSYCH1_yhat_upper,PSYCH_WAITINGADM_yhat,PSYCH_WAITINGADM_yhat_lower,PSYCH_WAITINGADM_yhat_upper
2023-11-16 15:00:00,9.372676764369409,4.7619384126793305,14.195760589480038,86.67898503776837,53.625165856305195,121.49676036590961,6.670304141161015,1.9735225560295913,11.585410328708017,65.7715847635982,33.766106543605616,99.7487035127074,16.04532138299744,9.37725326947446,22.5749012987415,152.3950081693781,95.69601451265586,214.98352252720883,2.3216135737244388,0.06844822521841724,4.692737863170413,23.252287343398493,14.071890568508243,32.914512894658415,0.20707658651722124,-0.56504317115496,0.9489838318947689,19.8594573848906,8.261560381811364,30.589251611934685,12.618060662243415,2.7507790283866265,22.73256170077299,39.52634114935045,28.752218698415682,50.452957605810795,116.82245370940309,98.00480588504877,138.23788072157973,4.677146943879244,0.97060259680911,8.61596667218506,3.705433888251704,0.6319224362532181,6.830973574880295,13.034994823170617,2.565713971388144,23.261647828402413,3.0969346152080743,-4.001885908343276,10.082925374895943,6.725834098671345,1.356222075681453,12.238244857879558,4.757179862006211,2.4862251852916657,6.8832798013240195,54.54464269147809,44.209045555184765,64.80431024281305,20.157230309148833,15.10493171537217,24.624793285990418,1.4190380358004697,-0.8007725815905538,3.5936011779992736,17.49221073023942,13.275948354264393,21.425383849378903,1.3227965060410367,-0.5202940132638879,3.159580690311732,16.88355117568027,12.575604841490906,20.842658462006803,1.1232853549986286,-0.7429663349286906,3.1574959531586626,10.949919843977588,3.307459463998534,18.843597211711728,1.3973108848761748,-1.4416141670558813,4.1930031283142375,2.6957192585975873,-1.1911741690497446,6.513552647364697,2.5877748504936795,-1.1475605510453575,6.1744912613891785,7.957085558542957,3.9703898467939136,11.937298687776817,31.726987357647708,18.812485642449396,44.90448920992099,9.051140427349345,1.7468205527507514,16.724569082295154,8.960885075406868,3.557581358200943,14.055812595458269,8.200921887656548,2.9058291012162174,13.814794433168249,18.498860321725726,6.3784310217266995,30.788778398528187,15.040774059442235,4.322316698011011,25.197415923441163,3.3448209978629517,-0.2487974582658658,7.017470665602018,0.18279317033028059,-1.3904271654713445,1.8729940094115332,8.384001057966803,3.645471781856543,13.36490513225567,0.40721684930750324,-0.5679093096735253,1.4368063360301413,1.272712162272339,-0.7678057971118376,3.4155470105833836,2.464569298576434,-0.6882188748999953,5.434392780194783,13.205138219832694,7.0492303985071185,19.79265926638079,8.965866153654943,3.2191189516380603,14.581424039878037
2023-11-16 16:00:00,8.62481360417938,3.801546345348725,13.593239716559163,99.62798528196215,62.437325633533554,133.960454309236,6.334270519362462,1.6603120398274043,11.145247978286605,76.58523940975536,44.78656338595168,110.30442321119018,14.961386703739601,8.794988121463167,21.121591831095184,176.15845388826173,114.34721094354823,235.19986396600757,2.3185886260653374,0.16313628059390675,4.552473263674485,26.986209772609353,16.964757259370106,36.27135724201174,0.19284016190058462,-0.5769556482973417,0.9797190922024754,23.694408003646288,11.794782824096766,34.13292038462722,16.02592311006834,6.143989633175302,25.734731304390664,38.98559662139968,28.354603034264652,49.259713389176426,116.44366035542485,95.10330093044892,137.74220468148948,4.915178787395968,1.6259126082072122,8.789711057379057,3.836005556171065,0.675460451095121,6.983604789684977,14.639342525502869,4.543159943502306,24.232950528201815,4.3078671899151235,-3.0923584478853647,11.244334622966662,6.735577850930457,1.277527064929001,11.98291972139163,4.81947171226793,2.77562818100361,7.002988858345344,54.32399914013654,45.00817937111787,65.00656572557368,20.051016517053114,15.459464010442732,24.550528798479764,1.30891466863299,-0.7565978883526336,3.4989027777058284,17.502275042027822,13.357301698825186,21.722975179717956,1.2049819566563023,-0.594008226602255,3.086474841215079,16.7591014098079,12.434289249169936,21.27102902921506,1.1913249417742615,-0.7893917440897072,3.0623116533200587,10.379958673151883,2.6397251183246957,17.684307416386275,1.3336844830177546,-1.293701895974577,3.8668474946333244,2.659736978882516,-0.9916608425445703,6.390968480659147,2.6572134732733756,-1.05307069862617,6.464141426624869,7.885066465008484,3.971077359199094,12.1057361360915,31.419308912726414,18.368047748807278,44.58327631989902,8.975163971821802,1.608218629589745,15.960217671324122,8.7609630373329,3.3203625448851137,13.891028995530707,7.875550608215183,2.372703204252583,13.537772915286242,18.32853927009793,6.382844556150249,30.499797797577767,14.910118302311982,4.4600893178478245,25.86459879512647,3.340645305636558,-0.18078399214868776,6.9600894082219025,0.19553866879114407,-1.383263530893001,1.6927849869619591,7.884262525253417,3.2197409351442237,12.098476724510393,0.391109452000103,-0.6179153657309164,1.3608300020991775,1.2198117493001943,-0.9206204448291537,3.106638357562857,2.4695285549838437,-0.5561647211883153,5.575368279369728,13.125716928659925,6.810233161127617,19.245163230376434,8.823036620620506,3.510200148169708,14.380197467067115
2023-11-16 17:00:00,7.8616123172226775,3.0938431135011983,12.883544510302965,106.7323497141617,72.13490091371735,141.50221660211938,5.832562484583329,0.793958020837973,10.894051066399433,82.72060086878633,48.40045325950255,116.81165543932421,13.696456795372276,7.518295100638826,20.455181697956817,189.39856148447547,129.88655494495939,249.63450507160096,2.3327985820708834,0.09312823919535589,4.495393022230048,29.215263748390356,19.426255379248133,38.29949322663126,0.18761043152372223,-0.5941353773549913,0.9590176395108059,26.206572009877505,15.160772223935929,37.05209856155979,18.2584629693911,8.952498418196909,28.33142879585401,38.60463762366991,28.156636770660572,49.77176918629684,114.51998497057778,93.86082866375621,135.58326043491743,4.768481397546749,1.0122184307586455,8.446816938019484,3.6696633220909494,0.5614092906765096,6.659428705444048,15.506380938004991,5.772284994953392,25.509624581665573,5.10240915003716,-2.496241205162181,12.449441817837311,6.325792241232905,0.9673717608791162,11.695542582177655,4.83917831570254,2.6666103349878636,7.006317841949753,53.93380579843204,44.56356546172211,64.63926143123457,19.903221633322282,14.803930143688218,24.72186388660385,1.2281005555416158,-0.9024726556467763,3.379259013035507,17.40340254462412,12.843102375570265,21.304710051391478,1.0551185124174047,-0.7604842632841905,2.965907871304473,16.615576897110742,12.373397195190655,20.97067967471693,1.2179499189280392,-0.746427982452023,3.261839196804601,9.85066500670225,2.5171194545733755,17.525980482246638,1.2670610407909864,-1.3812318966171633,3.7592762967575264,2.599347030176081,-1.5165019676777654,6.3172044262764455,2.73379938420676,-1.0593552750538007,6.512741254473645,7.7711710645551495,3.3714475883457515,11.830949480135473,30.217030399107024,17.077985750200376,42.771170544944425,8.118949380871763,0.5534329688107005,15.69087762788982,8.531159536054417,3.0690984962763364,14.276772908107729,7.751853659948276,1.770996628172093,13.244949649622129,18.133436858356415,6.786476121861916,30.03490675628997,14.610155498946622,4.005594959578898,25.79032160272641,3.0703302662807097,-0.347890029466927,6.668047424415439,0.1774825620338219,-1.33011980918428,1.7765799950539212,7.324016886744193,2.3483354411412205,11.990849862039264,0.3733812187537922,-0.5656371907569773,1.3811580690104575,1.1555149117848518,-0.8040892760853441,3.1753475921279435,2.452457460461283,-0.6531051364792244,5.79190299918551,13.034824990264399,6.421818513096623,19.43230497555928,8.704350244477542,3.172089043271821,14.257442054239299
2023-11-16 18:00:00,7.254322689687999,2.6715626123660825,11.522381806745258,107.17799204952229,72.823259393806,143.381621031339,5.246528617384463,0.06329667119098144,10.038162968252399,83.2714698921927,51.256178896076705,116.93242567148539,12.503136058605026,6.281207595895536,19.95115860262797,190.39494824433294,133.3641418781919,245.5158036032591,2.307948091094806,-0.23204534061987162,4.470274093504579,29.607859388841128,19.565293223143094,39.09567648435434,0.19560675956313928,-0.6013417886957002,0.8932671790348317,26.935474449801433,15.997667266934837,37.93379813281545,19.028981343202727,9.06685284989405,28.869555508683362,38.30906240364069,27.123456118484874,49.937802427343634,111.97025825289327,92.42138686834873,133.81744939557151,4.344199469575428,0.5581535666132261,7.885300220730388,3.316464171103131,0.14980438415864403,6.218071415579147,15.472592844217756,6.127743353977046,24.494421021152572,5.438007506877111,-1.7999861791714538,12.394811114833193,5.534351789396604,0.4900147568098899,10.544253360950176,4.835018916954332,2.624126450652656,6.86703033069914,53.495265160087854,43.20113064840382,63.90186885044129,19.77142098876596,14.833938651794542,24.3672131070458,1.1978772798986395,-0.8784945895127534,3.350799131397224,17.25793328183751,13.157315123995502,21.233041100584188,0.9519272848187998,-0.941006591686459,2.745196652233281,16.45431022033512,11.763083137563894,20.931043995819632,1.1910124856862554,-0.8286872239194699,3.008558887961506,9.358891819695788,1.5766482090309817,16.844261478788173,1.2288849330526992,-1.1362186482214531,3.8203130890415413,2.6242085220290794,-1.389199086163235,6.199549710340225,2.8671999644196804,-0.9717566958367012,7.039404958473876,7.599152715620153,3.5382135738969476,12.073071453320553,28.792117947126435,15.991291791798858,42.57484673833166,7.014527064075117,-0.2225875405606385,14.614877686676316,8.354610358954753,3.1789545841724385,13.689560610575702,7.703778346187021,2.3057507598806843,13.56171883699292,18.192790038900313,7.127539470814707,30.132878411515048,14.445964540271866,4.275890174612359,25.579970610053717,2.574837254817242,-0.9098012085059188,6.0482210026078125,0.13197453821016447,-1.4110901250205168,1.6223056685780803,6.831265147559724,2.051447255211421,11.885076037014786,0.3646548450119354,-0.6886482009263923,1.3695207275630066,1.1430356085006623,-0.8159133101026923,3.1890282330809536,2.5036056341134003,-0.5993089506229993,5.622772504222526,12.949044090868984,6.086551538539727,19.175050653122195,8.622259305031237,2.426631905029271,14.39853236293121
2023-11-16 19:00:00,6.882684789331339,2.204373602070298,11.946306007669207,107.98710817383213,72.9029458981775,145.5500799345475,4.755868160500909,0.14323028862610562,9.605421796848933,83.94298876918329,48.45375562619836,117.80195616787185,11.640849201943572,5.094187202689645,17.708079917611567,191.8753436205024,132.77380660231015,244.11335818813592,2.232365301829078,0.013111290319465169,4.4503947462740365,30.145793718717243,20.04899604342045,40.02361223846176,0.21232255744135176,-0.5835563306686163,0.9169649435914115,27.67637397489822,16.024258588397387,38.96576614158399,19.928457493737447,9.963019831365179,29.805325779342127,37.98164896523241,27.055101135170236,48.115884155049294,109.7043709158787,88.79849114093459,128.98609636472236,3.8493239531610755,0.48326008784699964,7.500473755106188,2.937464717464118,-0.3932141104662024,6.0940404258411265,15.395250126882466,4.3991159031108715,25.737137468375078,5.737341038610248,-1.6857348805293606,13.077856251811193,4.518606495450271,-0.8179504452006219,10.22861925849997,4.82722094171261,2.8102453391401108,7.0612684542937725,53.02028987752539,42.629752525308156,63.263211615224556,19.632511828730234,14.772259357625526,24.473297519209556,1.2035769185092358,-0.6845255976350478,3.3479287521740937,17.10625487157217,12.885964556025463,21.00691291425054,0.9370680032540704,-0.7676466700007495,2.879184757530754,16.269919632244463,12.191279250743422,20.77416178072759,1.1167265233002333,-0.7812616949555918,3.1632495862056964,9.099532222973501,1.104132269433093,16.836216475634654,1.2629165661682535,-1.3815108502960736,3.9142932103333234,2.683436708783008,-0.9785054442120009,6.590036973036705,2.9656798477017245,-1.1054682867922967,6.9518484713203,7.358433349586089,2.897480828784358,11.46471826489924,27.785644750199616,14.845069863887913,40.298566626641545,6.176950460201298,-1.4848930760721366,14.13869587583845,8.257618758051251,2.588559164438711,13.575713535071474,7.616640108669073,2.5242409149163083,13.228997093345649,18.422798954286996,6.003922333265021,31.09952133965725,14.331237016063175,3.1898023015515338,25.468488574824846,2.0060855389619734,-1.6341557123429087,5.74282075472014,0.07300041202485319,-1.5315854358434375,1.5867569209222339,6.496605672802948,1.4127251734287292,11.401695879116586,0.37120489805132545,-0.6050530004600737,1.359541989497442,1.1793291704158364,-0.7319121588350662,3.2468568226049763,2.612538532098121,-0.3831259482163251,5.692024177103852,12.908222494611437,5.998879241826996,19.808633431427896,8.605363833056503,2.6574855614964967,14.075947803690992
2023-11-16 20:00:00,6.653920642077036,1.5211872603740635,11.509224269219889,116.91641754950487,82.67740649042318,149.90214724075662,4.407541541390334,-0.17934753497604636,8.97414811656346,91.18723688971644,60.81007972880817,123.25872449021504,11.06376110061904,4.301107169507875,17.529191949278,208.04895105239478,150.14760340079002,267.75548243946713,2.142665563117725,-0.06561826697188797,4.411345112007465,33.097022923352895,23.46702045069858,42.91533271854921,0.22469586207224823,-0.6513464903837837,1.008759366131077,30.596555988627657,19.510340391633015,41.96099312232563,22.747397922254617,13.55438768276855,32.4834790935274,37.596587701150796,26.50947971029906,48.83492140496454,107.98625464746533,88.27818673370648,130.47439619597134,3.4564810781245745,-0.21925176892652215,6.981617901091275,2.6450180043624636,-0.4313734966044286,5.756729936234716,16.275817777996814,6.087887491616968,25.721929448391656,6.441802969590079,-0.6194810214740508,13.252760013175331,3.5319364464193574,-1.610871924878879,8.708339121101274,4.822425076114496,2.8151103196140683,6.87596606784034,52.46787326222958,42.516619692851044,62.52699570828942,19.4290486043178,14.767019809657382,24.269209962968127,1.2186635680503923,-0.9530892287247755,3.3542774386416983,16.956614647310985,12.59597350920088,20.847157926363018,0.9949126530084049,-1.0312992551553255,2.8443285794547823,16.070576997818378,11.994053253727163,20.318553555116765,1.0189563991674844,-0.912458582217334,2.9190502816692843,9.196201329281005,0.9359736584056344,16.601055343944676,1.3820777276695708,-1.2690103053018067,4.0135931232038216,2.6305433821598396,-0.9226129441422748,6.443977526715143,2.895225326630835,-0.9594578091114959,6.9202031065599225,7.073646207449837,3.146189758434516,11.106282453920658,27.286039816656487,14.342821444688852,40.1183168125529,5.780763143853733,-1.7200646229895382,13.32322634507355,8.195178102655417,2.671486572163716,13.959736313989435,7.5167873876918145,2.021368584842725,13.121147597159379,18.375531883956643,6.688841269317491,30.309247232948618,13.936827200456532,3.333831080479025,25.001768982444606,1.54606123663631,-1.8823225517622655,5.2021141129783315,0.01824694040600433,-1.5414062043000911,1.5844696657322819,6.316099067508695,1.60449900480935,11.429968395227377,0.38944271988517243,-0.5983093829381536,1.3483174063519892,1.208021059175479,-0.7179878655629902,3.188766781007137,2.682754071225053,-0.2465583275978566,5.647433050934528,12.924348224775237,5.977132895485786,18.985959701069476,8.67541447650895,3.2031133811399615,14.568403278322851
2023-11-16 21:00:00,6.350100534047641,1.5306027128563588,11.461662443699279,132.664199802871,97.49295991271926,167.0665179947561,4.049755875765605,-0.7932476569933642,8.676021621123565,103.9870208125019,73.28699050371549,137.84221309129504,10.402147672111855,3.9183018428043224,16.93243887021986,236.59679039484288,175.22404412420113,296.0290969738086,2.070658375836284,-0.33000589874819874,4.187891496635949,38.11300666693045,27.840601930515195,47.65414583614987,0.21861380303965833,-0.5019812703113592,0.9619018609655029,35.448203450550395,24.089303373938773,46.99450180364155,27.147606099197947,17.49692717914479,37.02828128653946,37.27718181167127,27.425249950981552,48.01918719028406,106.34247471592386,84.90985312888468,126.59332480337507,3.21458382055321,-0.7736561691068443,6.806772091990186,2.454097152551002,-0.4683309336533492,5.32737953317259,18.00127192613116,8.292446965044723,27.670448053600513,7.442567500018658,0.7811851720045974,14.723038365415919,2.8067362248838164,-2.544329025883942,8.135476792017105,4.812211463441053,2.668943150329105,6.922588563887165,51.8148526550868,41.89098409066247,62.20703539868044,19.134071559009097,14.719885336558939,23.699396103523256,1.222283109506426,-1.1213059034504758,3.3562934568845115,16.795091909457486,12.540218147480248,20.972026305801005,1.0690913570444613,-0.8541118066814102,2.9673313373580967,15.874046297854287,11.630029750615375,20.169989693716673,0.9296808862775457,-0.9732204934882818,3.1052453547691767,9.558283889822933,1.3454541081989455,16.88051731442285,1.5432744621940815,-0.8436983057313179,4.13896146059841,2.3993271774439537,-1.4063778964864397,5.934321307066064,2.6415116889888233,-1.4751048616591589,6.380111516201117,6.802856207311713,2.915012452025852,10.832329272946597,26.786107037975366,12.856855509724657,40.97341175193688,5.661360582638438,-2.0055394813266085,12.789937887752673,8.087579697682646,2.8644128452455884,13.590711780313514,7.46941442565574,1.786730683199218,12.938202798872258,17.62493477820226,5.837630974428041,29.633971303568227,13.12681286935022,3.419259850176015,24.18367439116542,1.29910891833241,-2.296933896381207,4.768832991368379,-0.018289394795976632,-1.6086962306343588,1.5852270215358903,6.209140872766361,1.6587318182757949,11.008166452981765,0.40823247304851823,-0.5854545397117706,1.3472005280858046,1.1798037871554685,-0.8263564620522422,3.1026077428003784,2.622966428052039,-0.41035978599764716,5.574811684567877,12.956065176866428,6.158796826019275,19.102678880201974,8.826646925418729,3.125712638839848,14.152668346790492
2023-11-16 22:00:00,5.791570262722148,1.1881432630883355,10.165000796910595,142.70928686442028,105.59578893840416,178.12886523793077,3.5051199440636345,-1.224443605171392,7.786155738355606,111.9910630981015,76.81136060832257,144.17740515147256,9.298979030356081,3.268721260612487,15.541893616496473,254.64589795622715,196.77067207249408,319.4236212600014,1.997281754300138,-0.29258675923695976,4.32342263212827,41.51694939555992,31.32493092422646,52.64512737745195,0.18896259763071035,-0.6134048467358846,0.9540531798059781,38.8159140813339,26.666209554963753,50.12242292711562,30.14244487628158,20.370503357988348,39.522577417043344,37.21208053727818,26.189730849652992,47.86475731013264,104.10321062823486,81.64059325631302,125.58476316156388,3.062017666900622,-0.5144579504780535,6.551619456514535,2.310071062187352,-0.9090278519151529,5.337899260197183,19.03706312961394,8.186512303943456,29.411818360009963,7.9856997297605465,1.0905288444139423,15.144007070939308,2.4259345148363294,-3.109316161037275,8.015331637843094,4.784399541053267,2.826657997319763,6.982595223435656,51.084990866792225,39.920932052477305,62.32344422508048,18.779743158110087,13.905038022630269,23.46466595618073,1.198552139650365,-0.9731416164790431,3.6198542793609247,16.605216632187684,12.490515865963035,20.99912069495682,1.0998492939295925,-0.8789344330765899,3.019580730932841,15.688513599126253,11.534854240872003,20.493138830777717,0.8733512346060388,-1.0925362432929284,2.674943312969576,10.015592825296626,2.083587132525148,17.242944841157154,1.672532272115725,-0.9076199178947911,4.258227262953117,2.1046777703711483,-1.5897012941346365,5.589131432183574,2.3611126120499604,-1.417808424483055,6.513406614003417,6.602019435054234,2.6295699225542277,10.658678899281385,25.673949719641556,13.785343658201583,38.58764613791067,5.56771234710335,-1.602802286503476,13.348528039701497,7.881259238220826,2.5791891165387164,13.154008545565743,7.399635014464563,1.7226337564702328,13.002312452453376,16.204277408999396,3.4422967173870287,27.816755481772624,12.210753244319482,1.5276523894630736,22.736743399439902,1.2436535030962466,-2.1210920282190506,4.595556951285764,-0.0318116439926881,-1.6798129186840072,1.5626475146884093,6.10005221592057,1.484924461697818,11.125799860041564,0.41774709394466786,-0.6159193138456794,1.4588084557164602,1.0983114449670452,-0.9274036364713634,3.0833717389595474,2.42683285224442,-0.433257745450638,5.627489895147667,12.940833315602934,6.237559388314052,19.44945493835242,9.026315295129761,3.3280054695539025,14.625339417410018
2023-11-16 23:00:00,4.9834961731222815,0.43421747174290026,9.753169368167619,132.48518637854053,96.57420113017963,167.3982939199057,2.786624198897793,-1.956302213309814,7.4855560991150165,103.14340101763696,69.5086219225541,136.89908772217166,7.772426671473991,0.823583537271097,14.000527331073243,235.5733712207889,174.44401491323646,294.01749486512136,1.8672218313104711,-0.3065561124418284,4.1691024300533215,38.960017836444536,28.31103426627673,49.04545642690908,0.14404803119050608,-0.6126789939141376,0.9175219442184822,36.57952335892102,25.782927835286294,48.1401996465006,28.269963517663825,18.87639961339982,38.08457005399566,37.49591708485692,26.97809549176623,48.298034926565236,101.08991201442579,78.07009030086408,121.02582311335487,2.9124262177953786,-0.6365111939516664,6.349871981726977,2.155766699262411,-0.9341136362741491,5.17638276878424,17.56977884338245,7.276244384827668,27.60447028740702,7.235518716125911,0.07107916393359064,14.727299812328368,2.293503542837086,-3.0026735576439814,7.2153106217873795,4.735551554109067,2.5301409227127136,6.896459098313739,50.334642615647184,40.07248789704801,60.97566265974549,18.434186957845927,13.785192715228382,23.549549385564504,1.129175105193064,-0.7785322928538818,3.2234971852919867,16.38459812102676,11.893994581600774,20.57037441903193,1.0548801571144484,-0.9071633253238468,2.9680839028685964,15.504689477593834,11.520024859967789,20.06689023105994,0.8523389415092579,-1.1059139490205867,2.81377353306919,10.561513982599221,2.2404598544806147,18.24146770475109,1.724540261454775,-0.9153418349385983,4.494128569847425,1.9544806880885566,-1.931672131448636,5.52935179555654,2.254255693547747,-1.7742428838922057,6.057023195676993,6.487100769933346,2.5056364893109775,10.62465507580232,23.811669150371838,10.433095881787741,36.56370261332033,5.386219003978717,-2.495252833390226,12.688216003019907,7.590071399956964,2.2741023058094547,12.982752751092045,7.091314914712872,2.1089029538412047,13.02464312575764,14.661606752938162,2.686464510750212,26.274964698292678,11.712886818955251,1.7659318281523468,22.645714684954555,1.2774392018312037,-2.229111370558138,4.723648857622153,-0.029110479044682336,-1.5233321800085506,1.4974660205952446,5.991566118182424,1.0986672296153168,11.217732137731861,0.41747027909581086,-0.5999329479646222,1.3628401806793025,1.0093345018552857,-0.9562278869166245,2.9523598818480887,2.171290228657473,-0.8862036382980314,5.238643831108221,12.856641151153985,5.947186073639787,19.26486397305158,9.234857567514686,3.3090271163745046,15.15463598154928
2023-11-17 00:00:00,4.11324640493837,-0.6316821733741229,9.127537986248193,98.51054822119649,64.68610172693795,132.57964679729642,2.1082185531477258,-2.3537465464843996,6.643815880056057,74.62245134859914,38.9870829262505,107.47128289969127,6.223804565564755,-0.45506005397114574,12.487912953401448,173.07640738517165,116.70398063574889,223.52417847219928,1.650764217996669,-0.5477584429387566,3.7586955086153795,29.32757894412741,19.487812977353006,39.29160087574034,0.10016182648603544,-0.6353020256901933,0.8398582423100514,27.62680977243876,15.906111166629298,37.663808675244084,20.70659285268509,11.300073981558125,30.839198468384833,38.0360044492145,26.93222305651645,48.33490865868269,97.83460866184099,74.99754030221979,118.85479920162943,2.7312264734809895,-0.8967467504096501,6.338890198575119,1.9775991649019566,-0.9737675440861113,4.998199988044315,13.169548136185082,3.487496873057419,22.974891645778122,5.039335399027756,-2.1581138258322867,12.357161797375419,2.2346741253932016,-3.3402454666808787,7.794522993870289,4.673730066370882,2.586085067727442,6.828012659589897,49.628755789429015,39.83503704857082,59.85682662113347,18.155608042399162,13.229092456900364,23.070753850317768,0.9973079398548534,-1.0010650980923177,3.169105094115562,16.15047698543073,12.15656278581737,20.33006441037279,0.9370264192189575,-0.9970719215023695,2.864157552657233,15.312029501555092,11.107735769142257,19.475517507008767,0.842892795019157,-1.1410643105828924,2.771227912145311,11.406617781425362,4.60346477617729,19.29513326199139,1.7228650930781395,-1.0903807136602903,4.3451285235284995,2.050713260065403,-1.7007776917046402,6.018749955465205,2.3733054798592477,-1.4338458184872482,6.394222886726399,6.42901872429082,2.2661507505396514,10.641549108128975,21.67334590170721,9.345326616526483,34.37601425390984,5.14132512835338,-2.152858208781434,12.66997185768111,7.289774487869907,1.88558054578351,12.665407441125387,6.418224112343102,0.7915855442821068,12.58226278270604,13.634160743097246,1.505735684517147,26.52931541955676,11.85409454483232,1.787729292640136,22.351234425009952,1.308951538944311,-2.2399820399930275,4.6883434642619175,-0.026417693389483687,-1.520597397194782,1.4663532510047055,5.963312441112963,0.8944719369126469,10.74641009203737,0.4162977944504895,-0.6302030178396004,1.4622129866657918,0.950784273963249,-0.9700450005460332,2.9355894191556926,1.9455154425022265,-1.1415919879520513,4.942175535905515,12.751743790955711,6.1016645088437755,19.263873804410643,9.42668726931253,3.9902459557660572,14.877702328192441
