dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
11/20/23,18,10,128,6,117,16,245,5,40,0,34,24,48,128,14,10,28,0,8,6,52,19,0,16,0,17,2,9,0,0,1,15,24,1,9,8,41,34,1,0,8,0,4,4,17,9
11/20/23,17,5,118,15,111,20,229,1,35,0,28,22,47,134,12,6,28,0,9,5,54,19,0,17,0,18,1,11,1,1,1,14,32,4,11,6,37,32,2,0,10,0,3,5,17,11
11/20/23,16,9,113,6,96,15,209,3,34,0,26,18,49,145,20,13,28,0,9,5,54,20,0,17,0,17,1,15,1,1,2,9,41,14,12,13,32,25,0,0,16,0,1,4,16,11
11/20/23,15,10,104,14,90,24,194,2,31,0,21,12,49,143,20,13,27,0,11,5,54,20,0,17,0,17,1,13,1,1,4,6,42,13,12,11,29,25,3,0,17,0,3,1,16,10
11/20/23,14,9,94,15,76,24,170,4,29,0,17,7,51,149,21,17,21,0,13,7,53,20,1,17,0,16,0,10,2,1,4,6,45,14,13,12,20,14,7,0,20,0,2,0,17,11
11/20/23,13,11,85,7,61,18,146,4,25,0,15,6,50,133,14,11,20,0,7,8,57,21,2,18,0,18,0,10,1,0,1,7,31,6,14,11,26,19,2,0,17,1,3,0,16,11
11/20/23,12,13,74,8,54,21,128,3,21,0,14,2,54,124,9,7,17,0,8,6,55,20,2,18,0,17,1,15,3,0,1,7,32,7,17,6,24,18,3,0,16,1,2,0,15,12
11/20/23,11,12,61,10,46,22,107,3,18,0,14,1,55,121,8,6,15,0,4,6,54,21,3,16,0,17,1,15,2,0,1,7,33,5,17,6,21,15,3,0,14,0,2,0,13,12
11/20/23,10,12,49,9,36,21,85,3,15,0,14,1,57,111,5,4,11,0,2,5,55,21,2,18,0,16,0,12,2,0,1,7,26,5,11,7,18,12,1,0,14,0,2,0,13,13
11/20/23,9,10,37,11,27,21,64,2,12,1,10,1,56,106,0,0,10,0,1,5,52,18,1,18,0,16,0,15,2,0,1,7,29,4,11,7,11,10,0,0,14,0,1,0,13,13
