dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
09/28/22,16,9,96,8,66,17,162,3,20,0,24,16,24,95,2,2,16,17,6,2,50,20,1,15,1,15,1,12,3,6,5,0,31,4,7,9,12,11,0,0,4,0,1,5,10,6
09/28/22,15,10,87,3,58,13,145,1,17,0,19,11,25,107,2,2,13,15,7,4,50,20,1,15,2,15,1,9,2,6,9,0,42,5,10,9,8,8,1,0,5,0,2,6,9,6
09/28/22,14,14,77,6,55,20,132,3,16,0,18,10,25,103,1,1,13,14,7,3,49,19,3,17,4,13,1,4,2,0,7,0,42,12,10,7,9,6,3,0,6,0,3,4,8,6
09/28/22,13,12,63,10,49,22,112,4,13,0,14,9,23,98,0,0,10,9,9,3,45,17,2,12,1,16,1,10,1,0,6,0,40,3,11,11,14,11,4,0,9,0,2,2,10,8
09/28/22,12,12,51,11,39,23,90,2,9,0,14,9,23,95,0,0,9,4,8,3,40,16,0,9,0,15,0,12,0,1,5,0,43,8,13,10,8,5,3,0,8,0,1,1,9,8
09/28/22,11,8,39,8,28,16,67,1,7,1,11,6,23,86,0,0,8,2,5,3,40,16,0,10,2,14,0,12,1,1,2,0,33,3,12,8,8,4,3,0,6,0,1,1,10,8
09/28/22,10,6,31,9,20,15,51,1,6,0,10,6,22,85,0,0,4,1,3,4,42,17,0,11,1,14,0,14,0,0,1,0,29,6,12,4,12,8,2,0,2,0,2,1,10,8
09/28/22,9,8,25,7,11,15,36,2,5,0,8,2,26,80,0,0,3,0,3,4,42,18,0,10,0,14,1,14,0,0,2,0,23,0,11,6,9,8,1,0,3,0,2,1,11,9
09/28/22,8,5,17,2,4,7,21,1,3,0,6,3,23,68,0,0,2,0,3,3,43,18,0,12,0,13,0,12,1,0,2,0,11,0,9,3,11,10,2,0,5,0,1,1,11,9
09/28/22,7,3,12,0,2,3,14,0,2,0,6,2,24,70,0,0,1,0,3,3,43,18,0,12,0,13,0,12,0,0,2,0,13,0,11,3,7,5,2,0,5,0,1,0,11,9
09/28/22,6,4,9,0,2,4,11,0,2,0,5,2,23,69,0,0,1,0,4,4,42,18,0,12,1,12,0,12,0,0,2,0,12,0,9,4,6,4,2,0,4,0,1,0,11,8
09/28/22,5,0,5,1,2,1,7,0,2,0,4,2,22,67,0,0,1,0,3,4,42,17,0,13,0,12,0,11,0,2,3,0,10,0,9,1,9,7,2,0,3,0,3,0,11,8
09/28/22,4,1,5,0,1,1,6,1,2,0,2,2,20,66,0,0,1,0,4,4,41,17,1,13,0,11,0,12,1,2,4,0,10,0,9,1,9,9,2,0,2,0,3,0,11,8
09/28/22,3,1,4,0,1,1,5,0,1,0,1,1,20,68,0,0,1,0,4,4,42,18,1,13,0,11,0,12,1,3,2,0,11,0,9,2,8,8,2,0,1,0,3,0,11,8
09/28/22,2,1,3,1,1,2,4,1,1,0,1,1,20,67,0,0,1,0,4,4,41,15,0,13,0,13,1,10,0,1,2,0,12,1,9,3,8,8,4,0,1,0,3,0,10,8
09/28/22,1,2,2,0,0,2,2,0,0,0,0,0,19,68,0,0,0,0,4,4,41,15,1,13,3,13,1,9,0,1,1,0,13,1,8,5,12,12,4,0,1,0,3,1,10,8
09/27/22,24,5,158,1,127,6,285,4,42,1,37,29,20,77,0,0,31,8,6,4,42,17,3,12,3,13,1,7,0,1,1,0,21,0,4,11,13,11,4,0,1,0,3,3,10,8
09/27/22,23,1,153,4,126,5,279,0,38,0,37,28,21,80,1,1,31,8,7,4,37,17,1,9,1,11,0,7,0,0,0,0,27,1,4,11,18,14,4,0,2,0,3,4,11,8
09/27/22,22,5,152,4,122,9,274,2,38,0,34,25,21,91,0,0,28,8,6,6,39,17,1,9,2,13,0,8,3,0,3,0,35,8,5,11,22,19,5,0,1,0,3,4,11,8
09/27/22,21,8,147,3,118,11,265,1,36,0,31,25,18,97,0,0,27,8,6,6,40,17,0,9,1,14,0,6,3,0,2,0,40,13,6,14,24,20,5,0,3,0,3,7,11,8
09/27/22,20,5,139,4,115,9,254,0,35,0,31,25,18,100,0,0,27,8,5,5,42,18,0,10,2,14,2,5,2,0,3,0,43,13,10,15,30,23,2,0,3,0,3,8,10,8
09/27/22,19,6,134,9,111,15,245,3,35,0,31,24,19,116,3,3,26,8,8,5,46,19,0,13,2,14,1,5,2,4,4,0,50,20,12,15,28,23,6,0,5,0,7,7,12,9
09/27/22,18,8,128,7,102,15,230,3,32,0,30,20,23,116,3,3,25,8,7,5,44,20,3,11,1,13,1,3,2,3,1,0,52,21,13,14,24,20,3,0,3,0,4,4,12,9
09/27/22,17,8,120,7,95,15,215,2,29,0,26,19,21,106,6,5,23,8,7,4,45,19,1,12,0,14,1,7,3,3,5,0,40,15,13,14,16,14,2,0,3,0,2,2,11,8
09/27/22,16,8,112,7,88,15,200,3,27,0,23,17,21,103,7,6,22,8,6,4,47,17,0,16,3,14,1,6,3,1,2,0,34,16,12,10,16,14,2,0,1,0,2,3,11,7
09/27/22,15,16,104,11,81,27,185,7,24,0,18,16,17,100,3,3,18,6,9,3,51,19,1,17,4,15,3,9,2,4,1,0,32,14,12,9,16,13,5,0,2,0,1,5,11,7
09/27/22,14,9,88,10,70,19,158,1,17,0,16,14,18,102,2,2,16,4,13,4,52,21,2,16,2,15,0,11,3,6,4,0,33,16,13,6,12,9,6,0,6,0,2,3,11,7
09/27/22,13,10,79,10,60,20,139,4,16,0,14,11,19,103,2,2,15,3,9,3,56,22,5,18,4,16,0,14,2,2,2,0,31,16,11,6,15,12,4,0,3,0,1,2,11,7
09/27/22,12,16,69,7,50,23,119,3,12,0,13,7,22,98,0,0,14,1,9,4,51,20,4,15,2,16,0,18,2,1,1,0,33,18,8,9,14,10,6,0,2,0,2,0,10,7
09/27/22,11,16,53,15,43,31,96,3,9,0,11,7,20,85,0,0,9,1,7,4,45,18,4,13,2,14,0,13,2,2,1,0,26,9,9,7,20,17,7,0,3,0,1,0,10,7
09/27/22,10,13,37,17,28,30,65,1,6,0,11,7,20,78,0,0,6,1,4,4,43,16,1,13,0,14,0,13,2,1,0,0,21,7,8,6,16,12,4,0,2,0,1,2,10,7
09/27/22,8,8,24,5,11,13,35,1,5,0,6,4,18,63,0,0,2,0,4,3,40,13,1,14,0,13,0,15,2,0,0,0,10,0,9,7,22,22,3,0,2,0,1,0,10,7
09/27/22,7,2,16,3,6,5,22,1,4,0,6,4,18,62,0,0,2,0,3,3,39,12,0,14,0,13,0,15,1,0,0,0,10,0,8,13,13,13,2,0,2,0,1,0,10,7
09/27/22,6,1,14,0,3,1,17,0,3,0,6,4,18,64,0,0,2,0,3,3,40,13,0,15,0,12,0,17,1,0,0,0,11,0,8,7,20,18,0,0,2,0,1,0,10,7
09/27/22,5,1,13,0,3,1,16,1,3,0,6,3,19,65,0,0,2,0,3,3,43,16,0,15,0,12,0,15,1,0,0,0,9,0,7,7,19,19,1,0,2,0,1,0,10,7
09/27/22,4,2,12,1,3,3,15,0,2,0,6,0,22,67,0,0,2,0,3,4,43,15,0,16,0,12,0,13,1,0,0,0,10,0,8,5,23,22,1,0,2,0,1,0,10,7
09/27/22,3,2,10,0,2,2,12,0,2,0,5,0,21,66,0,0,2,0,3,4,42,14,0,15,0,13,0,12,1,0,0,0,10,0,9,5,23,23,1,0,3,0,1,0,10,6
09/27/22,2,1,8,1,2,2,10,0,2,0,1,0,17,68,0,0,2,0,3,5,42,14,0,16,0,12,0,12,2,2,0,0,11,0,9,3,26,24,3,0,4,0,1,0,10,6
09/27/22,1,7,7,1,1,8,8,2,2,0,1,0,17,65,0,0,2,0,3,5,42,14,1,16,0,12,0,11,3,2,1,0,8,0,6,5,28,28,3,0,2,0,1,2,10,6
09/26/22,24,0,150,1,136,1,286,0,39,0,27,24,16,67,0,0,17,0,5,5,43,14,2,18,1,11,2,14,3,1,0,0,8,0,7,6,26,26,3,0,1,0,1,1,11,6
09/26/22,23,4,150,7,135,11,285,1,39,2,27,24,16,74,1,1,17,0,6,5,48,16,3,18,4,14,3,10,2,0,0,0,8,0,7,7,31,25,3,0,1,0,1,1,12,6
09/26/22,22,7,146,8,128,15,274,3,38,0,24,24,13,78,2,2,17,0,4,4,48,17,2,18,3,13,2,11,0,1,3,0,10,0,10,8,28,23,1,0,1,0,3,3,14,4
09/26/22,21,8,139,10,120,18,259,4,35,0,24,20,17,76,0,0,17,0,4,2,48,17,2,16,4,15,2,8,0,3,5,0,11,0,9,8,26,21,3,0,1,0,2,5,15,4
09/26/22,20,5,131,5,110,10,241,1,31,0,23,20,16,76,0,0,17,0,6,2,44,16,1,13,2,15,3,9,0,2,6,0,15,0,9,12,21,15,3,0,2,0,2,4,15,4
09/26/22,19,6,126,10,105,16,231,3,30,0,23,20,17,83,3,2,17,0,6,2,42,17,0,11,0,14,1,6,0,4,3,0,21,5,8,11,24,21,2,0,0,0,1,2,15,5
09/26/22,18,4,120,6,95,10,215,2,27,0,22,18,18,89,0,0,15,0,6,2,51,19,0,15,0,17,2,7,0,0,2,0,23,8,7,10,25,20,5,0,1,0,0,3,13,5
09/26/22,17,7,116,1,89,8,205,3,25,0,21,18,17,91,3,1,15,0,5,3,48,19,0,16,2,13,0,11,0,0,3,0,22,6,6,11,19,15,3,0,3,0,1,0,15,5
09/26/22,16,2,109,5,88,7,197,0,22,0,19,16,17,102,9,9,12,0,5,4,48,19,0,15,2,14,0,11,0,1,4,0,28,13,7,9,20,15,4,0,5,0,1,0,13,4
09/26/22,15,9,107,14,83,23,190,3,22,1,15,13,18,102,9,9,11,0,5,4,50,19,1,15,3,16,5,8,0,4,6,0,27,10,8,7,19,16,4,0,3,0,1,0,12,5
09/26/22,14,12,98,7,69,19,167,3,19,0,15,10,22,101,8,8,8,0,4,4,48,20,2,13,1,15,3,8,0,4,4,0,27,11,6,6,19,16,2,0,2,0,0,2,14,7
09/26/22,13,12,86,12,62,24,148,3,16,0,14,8,23,93,3,3,7,0,4,5,48,18,0,15,3,15,1,9,0,1,3,0,26,13,6,3,16,16,2,0,3,0,0,0,11,7
09/26/22,12,16,74,10,50,26,124,3,13,0,14,7,24,87,0,0,6,0,2,5,49,21,3,13,0,15,4,7,0,1,3,0,25,13,7,3,20,15,0,0,4,0,0,0,8,7
