dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
01/01/23,24,5,104,4,83,9,187,3,40,0,32,28,17,54,0,0,5,0,0,4,35,12,2,12,2,11,0,6,3,3,1,0,6,1,2,3,9,8,0,0,0,1,0,0,9,5
01/01/23,23,3,99,4,79,7,178,0,37,0,29,27,14,59,0,0,5,0,1,3,37,13,2,10,0,14,0,6,4,2,1,0,10,2,2,4,10,7,1,0,2,1,0,0,9,5
01/01/23,22,5,96,1,75,6,171,2,37,0,28,26,15,64,0,0,4,0,0,4,37,14,1,11,0,12,1,5,3,1,1,0,15,3,2,6,10,5,0,0,2,1,1,0,8,5
01/01/23,21,5,91,1,74,6,165,2,35,0,27,26,16,69,1,1,4,0,1,6,39,14,1,13,0,12,1,3,2,1,1,0,13,2,4,2,16,10,0,0,4,2,0,1,10,6
01/01/23,20,3,86,8,73,11,159,1,33,0,26,20,20,70,1,1,4,0,1,6,37,14,1,12,0,11,1,4,2,1,1,0,15,3,5,5,16,12,0,0,7,1,0,0,11,6
01/01/23,19,7,83,2,65,9,148,5,32,0,25,19,20,73,0,0,4,0,2,3,41,14,2,13,1,14,3,3,3,1,3,2,16,0,6,7,14,8,0,0,5,0,0,0,11,6
01/01/23,18,2,76,7,63,9,139,0,27,0,23,17,21,76,0,0,3,0,2,4,41,15,2,14,1,12,0,5,2,0,3,3,16,0,6,5,17,13,0,0,7,0,0,0,12,6
01/01/23,17,7,74,5,56,12,130,2,27,0,22,13,23,79,0,0,3,0,6,5,45,15,3,15,1,15,1,3,2,0,3,3,15,0,6,4,15,12,2,0,6,0,0,1,11,6
01/01/23,16,9,67,7,51,16,118,5,25,1,22,10,30,84,0,0,3,0,6,5,45,16,4,14,1,15,0,1,1,0,4,5,16,2,6,4,14,9,1,0,8,0,0,2,13,8
01/01/23,15,7,58,4,44,11,102,2,20,1,22,8,33,78,0,0,3,0,5,4,42,13,1,14,1,15,1,8,1,6,2,5,15,0,7,2,14,5,0,0,9,0,0,1,12,8
01/01/23,14,6,51,7,40,13,91,2,18,0,21,6,36,80,0,0,3,0,4,4,39,13,1,11,0,15,0,8,1,2,2,7,18,2,7,5,12,5,2,0,9,0,0,0,12,8
01/01/23,13,4,45,5,33,9,78,0,16,0,19,5,35,85,0,0,2,0,4,3,45,14,2,13,1,18,1,9,0,1,1,7,18,1,7,6,8,3,1,0,7,0,1,0,12,8
01/01/23,12,8,41,3,28,11,69,0,16,0,17,5,35,87,0,0,2,0,4,3,45,15,2,14,1,16,1,13,0,1,1,7,18,1,8,7,5,1,2,0,6,0,0,0,14,9
01/01/23,11,4,33,3,25,7,58,0,16,0,15,5,34,84,0,0,2,0,4,2,46,15,0,14,0,17,0,10,0,0,2,5,18,0,8,6,6,2,3,0,7,0,0,0,13,9
01/01/23,10,6,29,3,22,9,51,2,16,1,14,5,34,81,0,0,1,0,6,2,52,18,2,15,0,19,1,21,3,0,2,0,14,0,8,2,6,2,5,0,4,0,1,0,13,9
01/01/23,9,3,23,7,19,10,42,1,14,0,12,3,33,79,0,0,0,0,6,2,51,17,0,16,0,18,2,19,4,1,1,0,14,0,8,2,4,1,4,0,3,0,1,0,12,9
01/01/23,8,3,20,5,12,8,32,4,13,0,12,3,34,70,0,0,0,0,5,2,48,17,0,15,0,16,0,21,4,1,1,0,7,0,7,0,5,5,5,0,3,0,1,1,13,10
01/01/23,7,3,17,0,7,3,24,1,9,0,10,3,32,74,0,0,0,0,2,2,49,17,0,15,0,17,1,21,4,0,1,0,10,0,7,6,5,4,2,0,3,0,1,0,13,10
01/01/23,6,3,14,2,7,5,21,1,8,1,9,3,31,73,0,0,0,0,2,2,48,17,1,15,1,16,0,22,4,0,1,0,9,0,8,3,3,1,2,0,3,0,1,0,14,9
01/01/23,5,1,11,3,5,4,16,1,7,0,8,3,31,71,0,0,0,0,0,3,47,16,1,15,0,16,0,22,5,1,1,0,7,0,6,1,8,5,0,0,3,0,1,3,14,9
01/01/23,4,3,10,0,2,3,12,1,6,0,6,2,29,71,0,0,0,0,0,3,46,15,0,15,1,16,2,21,4,1,1,0,8,0,6,2,5,5,0,0,3,0,1,3,14,9
01/01/23,3,2,7,2,2,4,9,1,5,0,5,2,29,71,0,0,0,0,0,4,46,15,0,15,1,16,2,21,3,4,2,0,8,0,6,2,4,4,0,0,3,0,1,2,13,9
01/01/23,2,1,5,0,0,1,5,1,4,0,3,2,27,75,0,0,0,0,1,5,46,16,0,15,2,15,1,15,4,6,3,0,11,0,7,2,0,0,0,0,4,1,1,5,13,9
01/01/23,1,4,4,0,0,4,4,3,3,0,2,2,26,72,0,0,0,0,1,4,47,17,2,15,1,15,0,13,3,4,2,0,8,0,6,2,3,3,0,0,4,1,1,4,13,9
12/31/22,24,4,96,1,73,5,169,4,41,0,40,26,25,69,0,0,17,2,2,4,46,18,2,13,0,15,0,11,3,4,3,0,6,0,6,2,5,3,0,0,4,3,1,5,13,8
12/31/22,23,2,92,3,72,5,164,2,37,0,39,25,25,69,0,0,17,2,4,4,44,18,2,13,1,13,0,12,2,2,2,0,8,0,7,3,6,2,2,0,4,3,1,3,13,8
12/31/22,22,3,90,3,69,6,159,2,35,0,39,23,28,73,0,0,17,2,3,4,51,19,2,15,0,17,0,14,2,3,3,0,7,0,7,3,6,1,1,0,1,3,1,1,11,8
12/31/22,21,2,87,1,66,3,153,3,33,0,38,19,31,75,0,0,17,2,2,5,50,19,2,16,0,15,0,10,2,1,1,0,9,0,8,4,8,1,0,0,2,2,1,1,11,8
12/31/22,20,2,85,2,65,4,150,2,30,0,37,18,31,80,2,2,17,2,3,5,52,18,3,17,0,17,0,7,2,1,1,0,10,0,8,7,8,0,2,0,2,0,1,0,11,8
12/31/22,19,7,83,1,63,8,146,3,28,0,34,15,31,83,2,2,17,2,2,4,55,20,3,18,0,17,2,6,4,7,5,0,11,0,8,5,14,3,1,0,2,0,1,0,11,6
12/31/22,18,4,76,5,62,9,138,1,25,0,27,14,25,87,3,2,17,2,2,3,55,20,2,18,0,17,2,8,5,7,6,0,13,0,8,8,14,6,1,0,3,0,0,0,13,6
12/31/22,17,5,72,4,57,9,129,3,24,0,25,13,23,85,2,2,15,2,4,4,52,20,0,17,0,15,0,13,4,4,5,0,15,0,9,8,10,5,3,0,3,0,0,3,12,6
12/31/22,16,5,67,5,53,10,120,1,21,1,22,12,23,91,2,2,15,2,6,5,50,20,1,16,1,14,0,16,3,9,6,0,23,3,10,5,11,5,3,0,3,1,0,0,11,6
12/31/22,15,6,62,1,48,7,110,3,20,0,22,9,26,96,2,2,15,2,5,5,52,20,2,15,1,17,0,18,3,6,5,0,25,3,12,6,9,5,2,0,5,1,0,0,12,7
12/31/22,14,6,56,5,47,11,103,4,17,0,19,9,23,90,0,0,14,2,5,4,50,19,2,15,4,16,0,17,4,3,4,0,22,3,8,9,10,6,2,0,6,0,0,0,14,7
12/31/22,13,8,50,5,42,13,92,2,13,0,18,9,22,85,0,0,13,2,5,3,49,20,3,12,0,17,1,20,2,2,3,0,19,2,7,7,11,7,5,0,5,0,0,0,14,7
12/31/22,12,9,42,7,37,16,79,1,11,0,16,8,21,91,1,1,11,2,5,4,46,16,1,13,0,17,1,24,2,2,3,0,26,5,8,7,7,4,5,0,5,0,1,0,14,7
12/31/22,11,8,33,7,30,15,63,2,10,0,16,7,23,81,0,0,10,0,6,5,44,16,0,14,0,14,1,26,2,2,3,0,19,1,8,8,5,2,4,0,3,0,1,0,13,7
12/31/22,10,6,25,5,23,11,48,2,8,0,11,5,22,77,0,0,8,0,4,4,42,14,1,15,0,13,1,31,2,2,3,0,17,1,6,7,7,2,4,0,3,0,0,0,14,7
12/31/22,9,3,19,4,18,7,37,1,6,0,11,5,21,87,0,0,7,0,2,4,43,15,1,15,1,13,3,30,2,3,2,0,27,1,7,6,4,1,2,0,3,0,1,1,13,7
12/31/22,8,5,16,3,14,8,30,0,5,0,10,5,21,78,0,0,4,0,2,4,39,14,0,15,2,10,0,27,2,2,3,0,22,0,8,13,10,10,2,0,3,1,2,1,13,7
12/31/22,7,3,11,2,11,5,22,1,5,0,10,5,21,85,0,0,4,0,1,4,39,14,0,15,2,10,0,28,2,2,1,0,29,0,8,20,4,4,1,0,3,1,0,1,13,7
12/31/22,6,2,8,2,9,4,17,1,4,0,8,5,19,85,0,0,3,0,3,4,39,14,0,14,1,11,0,26,1,5,2,0,29,3,7,17,1,1,3,0,6,1,0,1,13,7
12/31/22,5,1,6,1,7,2,13,0,3,0,7,3,20,83,0,0,3,0,2,5,37,14,1,12,0,11,0,25,2,4,1,0,28,9,7,12,1,1,2,0,6,1,0,0,13,7
12/31/22,4,1,5,0,6,1,11,0,3,0,6,3,19,90,0,0,2,0,2,5,39,15,1,13,0,11,0,21,3,1,1,0,33,15,7,11,0,0,2,0,7,0,0,0,13,7
12/31/22,3,2,4,3,6,5,10,1,3,0,4,2,18,89,0,0,2,0,2,5,39,15,0,13,1,11,0,18,2,1,1,0,32,17,7,9,1,1,2,0,7,0,1,0,13,7
12/31/22,2,1,2,0,3,1,5,1,2,0,3,1,18,82,0,0,1,0,0,5,42,15,3,14,2,13,1,17,2,3,0,0,22,8,6,3,12,12,0,0,7,1,0,1,13,7
12/31/22,1,1,1,3,3,4,4,1,1,0,2,1,17,79,0,0,1,0,1,5,40,15,3,13,1,12,0,11,1,1,0,0,21,6,6,3,16,16,1,0,4,1,0,0,13,7
