dateflg,timeflg,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
07/01/22,24,5,131,1,124,6,255,4,45,0,27,24,9,68,0,0,16,3,0,4,37,13,2,11,4,13,0,5,0,0,2,0,24,12,6,4,16,15,0,0,1,0,0,0,3,1
07/01/22,23,4,126,1,123,5,249,2,41,0,25,25,6,66,0,0,16,3,0,4,35,14,2,10,4,11,0,5,0,0,3,0,23,11,8,1,17,14,0,0,1,0,0,0,4,1
07/01/22,22,4,122,7,122,11,244,0,39,0,24,24,7,69,0,0,15,3,1,4,35,14,3,9,4,12,0,5,0,0,2,0,25,14,6,4,14,13,0,0,0,0,0,0,5,1
07/01/22,21,10,118,2,115,12,233,3,39,1,23,24,6,66,0,0,15,3,1,3,35,14,3,10,3,11,1,4,2,0,2,0,23,9,7,4,18,18,0,0,0,0,0,0,5,1
07/01/22,20,9,108,7,113,16,221,1,36,2,21,22,5,70,0,0,15,3,3,3,39,15,3,12,1,12,2,3,3,0,3,0,24,11,8,4,20,16,3,0,1,0,0,0,4,1
07/01/22,19,6,99,3,106,9,205,3,35,1,20,20,7,73,0,0,14,3,2,3,41,14,4,12,1,15,2,3,3,1,2,0,24,12,7,3,15,12,2,0,0,0,0,0,5,1
07/01/22,18,9,93,3,103,12,196,0,32,0,20,18,10,77,0,0,14,3,1,4,46,15,3,14,1,17,2,2,3,3,4,0,23,11,8,4,17,16,1,0,2,0,0,0,4,1
07/01/22,17,11,84,8,100,19,184,2,32,0,20,13,16,76,0,0,13,3,2,4,46,16,4,13,1,17,2,0,2,4,3,0,23,9,10,5,20,16,2,0,0,0,0,1,3,1
07/01/22,16,8,73,8,92,16,165,5,30,0,17,8,17,76,0,0,11,3,2,4,44,13,3,13,2,18,2,2,2,1,3,0,25,11,8,10,23,17,2,0,1,0,0,0,3,1
07/01/22,15,8,65,4,84,12,149,2,25,1,14,7,15,68,0,0,10,1,2,3,43,16,2,12,0,15,1,2,3,1,1,0,19,4,11,9,26,22,0,0,1,0,0,4,3,1
07/01/22,14,7,57,14,80,21,137,3,23,0,10,6,15,77,0,0,10,1,2,4,47,17,2,13,2,17,1,3,3,2,1,0,23,4,11,9,23,19,0,0,3,0,0,4,3,1
07/01/22,13,7,50,8,66,15,116,3,20,0,8,6,13,73,0,0,10,1,1,4,47,14,0,14,2,19,3,6,2,1,2,0,19,6,10,8,24,19,1,0,3,1,0,1,3,1
07/01/22,12,7,43,13,58,20,101,1,17,0,8,4,15,69,0,0,8,1,0,4,48,18,1,14,1,16,1,10,1,1,3,0,15,0,11,6,33,27,0,0,5,1,0,1,2,1
07/01/22,11,9,36,9,45,18,81,4,16,2,7,3,16,69,0,0,7,0,1,4,46,17,1,14,1,15,0,19,1,1,1,1,15,1,10,7,24,19,0,0,4,1,0,1,3,2
07/01/22,10,4,27,11,36,15,63,1,12,0,5,3,14,68,0,0,7,0,1,3,46,15,2,15,1,16,0,19,1,1,0,1,15,4,9,6,17,17,1,0,4,1,0,1,3,2
07/01/22,9,3,23,7,25,10,48,1,11,0,5,3,14,68,0,0,7,0,0,3,46,14,2,15,1,17,0,17,1,0,0,1,15,5,8,5,15,11,0,0,5,1,0,1,3,2
07/01/22,8,4,20,7,18,11,38,1,10,0,5,3,14,67,0,0,6,0,2,3,46,13,1,15,1,18,2,18,1,0,2,1,14,6,7,2,16,16,2,0,5,1,0,1,3,2
07/01/22,7,6,16,3,11,9,27,2,9,0,4,3,13,61,0,0,4,0,2,3,45,13,1,14,1,18,3,19,1,0,0,1,10,1,6,2,16,15,2,0,3,2,0,1,2,2
07/01/22,6,3,10,2,8,5,18,3,7,0,4,3,13,63,0,0,1,0,3,3,44,13,1,14,1,17,2,21,1,0,0,1,13,4,5,3,13,12,2,0,4,2,0,1,2,2
07/01/22,5,0,7,0,6,0,13,0,4,0,4,3,13,64,0,0,1,0,3,3,44,13,1,15,1,16,1,21,1,2,0,1,14,6,7,2,13,11,3,0,5,2,0,1,2,2
07/01/22,4,4,7,0,6,4,13,3,4,1,4,3,13,66,0,0,1,0,3,3,44,13,1,15,1,16,0,19,1,0,1,1,16,7,7,3,17,15,3,0,5,1,0,1,2,2
07/01/22,3,0,3,1,6,1,9,0,1,0,3,2,13,63,0,0,1,0,3,2,44,13,0,15,0,16,0,18,1,0,2,1,14,7,6,0,21,18,3,0,6,0,0,1,2,2
07/01/22,2,1,3,1,5,2,8,0,1,0,3,2,13,65,0,0,1,0,4,2,45,14,0,16,0,15,0,15,0,1,2,1,15,9,6,1,20,20,4,0,5,0,0,1,2,2
07/01/22,1,2,2,4,4,6,6,1,1,0,3,1,14,68,0,0,1,0,6,2,48,15,2,16,0,17,1,13,0,1,1,1,15,10,5,0,19,19,5,0,4,0,0,1,2,2
06/30/22,24,2,149,4,129,6,278,0,39,0,49,45,13,74,1,1,13,20,5,2,46,14,1,16,2,16,0,12,0,0,3,1,22,10,6,6,18,17,5,0,5,0,0,1,2,2
06/30/22,23,6,147,6,125,12,272,0,39,1,47,44,11,76,2,2,13,20,4,2,46,15,0,17,2,14,0,10,0,1,4,1,23,9,8,5,15,14,4,0,5,0,0,1,2,2
06/30/22,22,6,141,6,119,12,260,0,39,0,46,42,13,87,0,0,13,20,3,3,48,18,0,16,1,14,1,12,0,3,1,1,31,9,14,6,14,14,3,0,5,0,1,3,4,3
06/30/22,21,5,135,8,113,13,248,2,39,0,45,39,17,89,0,0,13,20,3,4,49,17,1,17,1,15,0,10,0,1,2,2,29,10,10,6,14,13,2,0,6,0,1,1,5,4
06/30/22,20,8,130,7,105,15,235,4,37,0,43,36,18,89,1,1,12,20,2,4,48,16,0,17,2,15,1,11,0,2,1,3,28,11,10,6,11,10,1,0,6,0,1,1,5,4
06/30/22,19,6,122,3,98,9,220,1,33,1,41,32,20,89,0,0,12,20,2,5,44,15,0,15,3,14,1,6,0,3,1,3,32,14,11,7,9,6,1,0,2,0,1,1,5,3
06/30/22,18,6,116,6,95,12,211,2,32,1,37,29,19,90,2,2,11,20,6,5,46,17,0,15,2,14,1,6,0,2,2,3,30,13,11,7,10,8,2,0,1,0,3,1,4,3
06/30/22,17,6,110,7,89,13,199,3,30,1,34,27,19,99,6,6,9,20,8,4,43,18,0,15,1,10,0,5,1,3,2,3,36,15,9,10,10,8,5,0,3,0,2,4,7,5
06/30/22,16,12,104,7,82,19,186,2,27,0,33,25,21,113,6,6,9,18,8,6,48,19,2,15,3,14,2,7,2,3,0,3,40,21,11,7,7,7,5,0,3,0,0,3,10,5
06/30/22,15,13,92,4,75,17,167,1,25,1,31,26,19,95,4,4,7,14,9,5,50,19,2,14,2,17,3,6,2,7,4,3,23,5,10,8,19,17,3,0,3,0,1,2,10,6
06/30/22,14,9,79,4,71,13,150,3,24,0,27,21,25,104,7,7,6,12,8,6,51,21,1,15,1,15,0,8,3,10,0,4,27,8,9,14,15,13,2,0,4,1,0,2,9,7
06/30/22,13,16,70,5,67,21,137,4,21,0,23,18,25,93,6,6,6,7,12,5,53,21,4,16,1,16,0,9,3,6,0,3,17,0,7,15,22,19,6,0,4,1,0,1,9,7
06/30/22,12,10,54,7,62,17,116,3,17,0,19,17,24,85,2,2,6,4,13,3,53,19,4,16,2,18,1,17,4,5,0,2,12,0,7,13,26,24,7,0,9,1,2,0,13,9
06/30/22,11,12,44,9,55,21,99,3,14,0,15,15,23,86,5,5,6,2,8,4,50,17,3,15,2,18,3,21,6,1,1,2,12,3,6,8,24,22,7,0,6,1,0,1,13,9
06/30/22,10,8,32,12,46,20,78,1,11,0,15,13,26,88,2,2,6,1,8,4,54,19,1,18,2,17,3,25,5,1,1,0,15,8,5,4,21,16,8,0,5,1,0,1,13,9
06/30/22,9,10,24,13,34,23,58,2,10,2,9,11,22,78,1,1,2,0,6,4,53,20,0,17,1,16,3,25,7,2,1,0,6,0,6,3,25,20,5,0,5,1,1,2,14,9
06/30/22,8,3,14,7,21,10,35,0,8,2,9,10,23,77,1,1,2,0,3,4,51,20,0,16,0,15,2,27,7,0,1,0,7,1,5,3,17,17,2,0,5,1,1,1,14,9
06/30/22,7,2,11,3,14,5,25,1,8,0,7,10,21,77,0,0,1,0,3,4,51,20,0,16,0,15,2,26,8,0,1,0,8,0,4,6,10,10,2,0,4,1,1,1,14,9
06/30/22,6,2,9,1,11,3,20,1,7,1,7,10,21,77,0,0,1,0,3,4,50,20,1,16,1,14,1,25,6,0,1,0,9,3,4,3,10,10,2,0,4,1,1,0,14,9
06/30/22,5,5,7,1,10,6,17,4,6,0,7,8,23,78,1,1,1,0,2,4,49,19,0,15,0,15,0,20,6,0,1,0,10,6,3,2,11,11,1,0,4,1,0,0,14,9
06/30/22,4,0,2,1,9,1,11,0,2,0,4,7,21,74,0,0,1,0,2,3,50,19,1,15,0,16,0,21,7,0,1,0,10,7,1,2,10,9,1,0,1,0,0,0,11,9
06/30/22,3,1,2,2,8,3,10,1,2,0,3,4,22,79,0,0,1,0,2,4,53,20,2,16,0,17,0,17,8,0,3,0,11,7,1,3,10,10,2,0,1,0,0,0,11,9
06/30/22,2,0,1,2,6,2,7,0,1,0,3,3,24,80,1,1,0,0,2,4,52,19,1,16,0,17,0,15,7,0,3,0,11,7,1,3,8,8,2,0,0,0,0,0,12,9
06/30/22,1,1,1,4,4,5,5,1,1,0,1,1,24,78,2,2,0,0,2,4,50,18,0,16,0,16,0,13,7,1,3,0,10,8,1,1,9,9,2,0,0,0,1,0,12,9
06/29/22,24,3,148,2,107,5,255,0,38,0,41,33,24,84,3,3,15,0,3,5,51,18,2,16,0,17,1,8,3,1,3,0,12,8,1,3,6,6,1,0,1,1,0,0,13,9
06/29/22,23,12,145,2,105,14,250,3,38,0,39,33,22,79,2,2,15,0,3,5,50,17,1,16,0,17,2,7,4,1,0,0,9,4,0,1,9,8,1,0,1,0,0,0,13,8
06/29/22,22,5,133,0,103,5,236,1,35,0,37,33,20,80,1,1,15,0,3,4,51,16,0,18,0,17,2,6,4,0,2,0,13,7,0,3,5,3,1,0,2,0,0,0,11,7
06/29/22,21,3,128,2,103,5,231,0,34,0,36,30,22,75,2,2,15,0,3,4,51,17,2,17,1,17,2,6,4,0,4,0,6,0,2,4,16,14,1,0,3,0,0,0,12,8
06/29/22,20,9,125,4,101,13,226,3,34,1,33,27,22,83,0,0,15,0,2,5,50,17,1,17,3,16,3,9,4,1,4,1,15,3,3,8,13,13,2,0,4,0,0,1,12,7
06/29/22,19,5,116,5,97,10,213,0,31,2,32,26,23,87,3,3,15,0,5,4,48,17,0,17,2,14,3,5,2,2,1,3,17,6,5,7,7,6,1,0,3,1,1,0,12,7
06/29/22,18,9,111,4,92,13,203,1,31,0,32,26,23,87,3,3,15,0,6,4,50,18,1,18,1,14,3,2,2,2,0,3,14,4,5,5,13,8,0,0,3,1,1,1,13,7
06/29/22,17,13,102,9,88,22,190,2,30,2,28,26,20,88,5,5,15,0,9,3,53,19,1,17,1,17,3,2,3,3,0,2,13,3,4,2,8,7,5,0,0,0,1,0,12,7
06/29/22,16,13,89,4,79,17,168,3,28,2,25,21,23,92,6,6,14,0,6,2,50,18,1,17,3,15,2,5,4,1,0,4,17,7,6,5,5,5,1,0,2,0,0,0,13,9
06/29/22,15,10,76,6,75,16,151,1,25,0,19,19,19,86,1,1,12,0,8,0,48,17,1,15,2,16,1,7,4,2,3,5,18,3,5,10,9,8,2,0,5,0,0,1,14,9
06/29/22,14,9,66,6,69,15,135,2,24,1,18,15,22,88,4,4,12,0,5,1,49,16,1,17,3,16,0,7,5,1,2,3,19,3,7,7,11,9,2,0,6,0,1,1,12,9
06/29/22,13,9,57,8,63,17,120,3,22,1,16,13,22,78,5,5,10,0,3,1,49,16,2,17,3,16,1,10,6,2,2,2,10,0,8,9,22,18,0,0,3,0,1,2,11,9
06/29/22,12,11,48,10,55,21,103,6,19,1,12,10,22,75,1,1,9,0,4,2,48,17,1,14,2,17,2,16,7,2,5,0,11,0,6,9,19,16,2,0,2,0,3,1,13,11
06/29/22,11,7,37,5,45,12,82,3,13,1,8,9,20,73,0,0,7,0,3,1,48,18,1,14,2,16,1,16,5,3,1,0,10,0,6,10,19,14,3,0,2,0,0,0,14,11
